sol,attitude,imageid,caption,sample_type,date_taken_mars,credit,date_taken_utc,json_link,link,drive,title,site,date_received,extended_mastAz,extended_mastEl,extended_sclk,extended_scaleFactor,extended_xyz,extended_subframeRect,extended_dimension,image_files_medium,image_files_small,image_files_full_res,image_files_large,camera_filter_name,camera_camera_vector,camera_camera_model_component_list,camera_camera_position,camera_instrument,camera_camera_model_type
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZRF_0015_0668278761_299FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Right Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:20:04.",Full,Sol-00015M14:20:04.614,NASA/JPL-Caltech/ASU,2021-03-07T09:15:54.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZRF_0015_0668278761_299FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZRF_0015_0668278761_299FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Right Mastcam-Z Camera,3,2021-03-07T12:10:23Z,348.407,-2.30546,668278806.061,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278761_299FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278761_299FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278761_299FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278761_299FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_R0_RGB,"(0.9789489240391638,-0.20012381156515208,0.040118127663176864)","(0.849566,0.672951,-1.98421);(0.979787,-0.194535,0.0467947);(3761.93,14432.8,139.226);(-16.8555,-94.657,14894.5);(0.977283,-0.209725,0.0308009);(0.000451,0.549818,-0.120987)","(0.849566,0.672951,-1.98421)",MCZ_RIGHT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZLF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Left Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:30:34.",Full,Sol-00015M14:30:34.309,NASA/JPL-Caltech/ASU,2021-03-07T09:15:21.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZLF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZLF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Left Mastcam-Z Camera,3,2021-03-07T12:10:23Z,301.724,-6.84245,668279453.060,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_L0_RGB,"(0.5225479440839463,-0.8442433319053616,0.11915050426655514)","(0.712308,0.472668,-1.98234);(0.518789,-0.845178,0.128641);(13087.2,7153.11,2.01838);(-525.598,1062.04,14865.6);(0.523822,-0.844611,0.110721);(0.000294,0.457936,0.05941)","(0.712308,0.472668,-1.98234)",MCZ_LEFT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZLF_0015_0668279306_320FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Left Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:28:55.",Full,Sol-00015M14:28:55.037,NASA/JPL-Caltech/ASU,2021-03-07T09:15:20.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZLF_0015_0668279306_320FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZLF_0015_0668279306_320FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Left Mastcam-Z Camera,3,2021-03-07T12:10:23Z,311.601,-6.75029,668279351.054,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279306_320FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279306_320FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279306_320FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279306_320FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_L0_RGB,"(0.6597419059453425,-0.7422417613146687,0.11754907613463027)","(0.728497,0.458137,-1.98238);(0.65621,-0.743818,0.127041);(11666.3,9291.94,0.709243);(-684.043,938.233,14867.5);(0.661052,-0.742374,0.109118);(0.000294,0.457936,0.05941)","(0.728497,0.458137,-1.98238)",MCZ_LEFT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZRF_0015_0668278859_299FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Right Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:21:39.",Full,Sol-00015M14:21:39.020,NASA/JPL-Caltech/ASU,2021-03-07T09:15:20.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZRF_0015_0668278859_299FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZRF_0015_0668278859_299FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Right Mastcam-Z Camera,3,2021-03-07T12:10:23Z,353.351,-5.65142,668278903.088,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278859_299FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278859_299FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278859_299FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278859_299FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_R0_RGB,"(0.988536894154746,-0.11454309618493608,0.09835999192383552)","(0.844135,0.675931,-1.98268);(0.988578,-0.108358,0.104822);(2491.57,14692.0,201.632);(-872.751,-11.4729,14857.8);(0.988275,-0.123795,0.0894591);(0.000435875,0.552077,-0.110875)","(0.844135,0.675931,-1.98268)",MCZ_RIGHT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZRF_0015_0668278663_299FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Right Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:18:29.",Full,Sol-00015M14:18:29.235,NASA/JPL-Caltech/ASU,2021-03-07T09:14:50.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZRF_0015_0668278663_299FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZRF_0015_0668278663_299FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Right Mastcam-Z Camera,3,2021-03-07T12:10:23Z,338.605,-2.49098,668278708.053,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278663_299FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278663_299FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278663_299FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278663_299FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_R0_RGB,"(0.9304643585088195,-0.3638088370441579,0.04334982852732286)","(0.86844,0.66364,-1.98411);(0.932221,-0.358438,0.0500268);(6163.47,13581.9,145.377);(-78.895,-76.1974,14894.4);(0.927217,-0.372996,0.0340312);(0.000451,0.549818,-0.120987)","(0.86844,0.66364,-1.98411)",MCZ_RIGHT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZRF_0015_0668278612_320FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Right Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:17:41.",Full,Sol-00015M14:17:41.546,NASA/JPL-Caltech/ASU,2021-03-07T09:14:44.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZRF_0015_0668278612_320FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZRF_0015_0668278612_320FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Right Mastcam-Z Camera,3,2021-03-07T12:10:23Z,333.687,-2.57901,668278659.038,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278612_320FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278612_320FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278612_320FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278612_320FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_R0_RGB,"(0.8957881737307448,-0.4422091036369532,0.04488492469347624)","(0.877231,0.657777,-1.98407);(0.897989,-0.437005,0.051562);(7304.89,13003.6,148.204);(-106.37,-60.4632,14894.3);(0.891779,-0.451089,0.0355658);(0.000451,0.549818,-0.120987)","(0.877231,0.657777,-1.98407)",MCZ_RIGHT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZLF_0015_0668279156_299FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Left Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:26:29.",Full,Sol-00015M14:26:29.049,NASA/JPL-Caltech/ASU,2021-03-07T09:14:32.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZLF_0015_0668279156_299FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZLF_0015_0668279156_299FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Left Mastcam-Z Camera,3,2021-03-07T12:10:23Z,326.289,-6.55645,668279201.056,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279156_299FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279156_299FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279156_299FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279156_299FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_L0_RGB,"(0.8267104950346337,-0.5509169738168723,0.11419389370737143)","(0.756503,0.442175,-1.98246);(0.823721,-0.553354,0.12369);(8929.01,11946.3,-2.82321);(-857.336,706.948,14871.3);(0.827988,-0.550697,0.10576);(0.000294,0.457936,0.05941)","(0.756503,0.442175,-1.98246)",MCZ_LEFT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZLF_0015_0668279106_290FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Left Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:25:40.",Full,Sol-00015M14:25:40.386,NASA/JPL-Caltech/ASU,2021-03-07T09:14:17.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZLF_0015_0668279106_290FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZLF_0015_0668279106_290FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Left Mastcam-Z Camera,3,2021-03-07T12:10:23Z,331.208,-6.47855,668279151.054,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279106_290FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279106_290FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279106_290FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668279106_290FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_L0_RGB,"(0.8710426160759869,-0.4780695690877712,0.11284612572762022)","(0.766709,0.438463,-1.98249);(0.868325,-0.480679,0.122376);(7871.21,12667.0,-4.32028);(-896.746,621.51,14871.6);(0.872302,-0.47772,0.104347);(0.000298111,0.458522,0.0574847)","(0.766709,0.438463,-1.98249)",MCZ_LEFT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZRF_0015_0668279205_320FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Right Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:27:18.",Full,Sol-00015M14:27:18.685,NASA/JPL-Caltech/ASU,2021-03-07T09:14:17.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZRF_0015_0668279205_320FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZRF_0015_0668279205_320FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Right Mastcam-Z Camera,3,2021-03-07T12:10:23Z,319.044,-6.47562,668279252.076,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668279205_320FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668279205_320FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668279205_320FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668279205_320FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_R0_RGB,"(0.7508622269629501,-0.6507796085507965,0.11265796560701413)","(0.903638,0.633086,-1.98221);(0.754275,-0.645672,0.119131);(10336.2,10735.5,225.076);(-896.892,613.035,14844.7);(0.745504,-0.658392,0.103726);(0.00043725,0.551872,-0.111795)","(0.903638,0.633086,-1.98221)",MCZ_RIGHT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZRF_0015_0668278142_301FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Right Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:12:01.",Full,Sol-00015M14:12:01.881,NASA/JPL-Caltech/ASU,2021-03-07T09:14:10.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZRF_0015_0668278142_301FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZRF_0015_0668278142_301FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Right Mastcam-Z Camera,3,2021-03-07T12:10:23Z,299.534,-3.02902,668278310.041,1,"(31.2262,8.12755,0.398731)","(1,1,1648,1200)","(1648,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278142_301FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278142_301FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278142_301FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668278142_301FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_R0_RGB,"(0.4923874357635729,-0.8687776016813783,0.05272657696954715)","(0.920286,0.59976,-1.98384);(0.49761,-0.865374,0.0593898);(13359.5,6633.08,162.978);(-185.415,108.128,14892.2);(0.484632,-0.873648,0.043446);(0.000449625,0.550023,-0.120068)","(0.920286,0.59976,-1.98384)",MCZ_RIGHT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZLF_0015_0668278363_290FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Left Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:13:37.",Full,Sol-00015M14:13:37.260,NASA/JPL-Caltech/ASU,2021-03-07T09:13:42.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZLF_0015_0668278363_290FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZLF_0015_0668278363_290FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Left Mastcam-Z Camera,3,2021-03-07T12:10:23Z,311.492,-3.08421,668278408.077,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668278363_290FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668278363_290FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668278363_290FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668278363_290FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_L0_RGB,"(0.6619609883266959,-0.7476045387056947,0.05380616730626571)","(0.725324,0.461787,-1.984);(0.65821,-0.750199,0.0630592);(11690.0,9278.51,-31.6724);(-65.9203,213.055,14921.9);(0.662747,-0.747446,0.0459079);(0.000257,0.452661,0.076738)","(0.725324,0.461787,-1.984)",MCZ_LEFT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZLF_0015_0668278563_299FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Left Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:16:51.",Full,Sol-00015M14:16:51.910,NASA/JPL-Caltech/ASU,2021-03-07T09:13:42.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZLF_0015_0668278563_299FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZLF_0015_0668278563_299FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Left Mastcam-Z Camera,3,2021-03-07T12:10:23Z,331.149,-2.81254,668278608.060,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668278563_299FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668278563_299FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668278563_299FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZLF_0015_0668278563_299FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_L0_RGB,"(0.8750794672334744,-0.4814855822557435,0.049066894197883966)","(0.762491,0.44086,-1.98408);(0.872415,-0.485293,0.0582907);(7888.11,12671.1,-36.8434);(-71.1506,145.455,14923.9);(0.875719,-0.481074,0.0412308);(0.000252889,0.452075,0.0786633)","(0.762491,0.44086,-1.98408)",MCZ_LEFT,CAHVOR
15,"(0.971582,0.00963722,0.00390579,0.236476)",ZRF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J,"NASA's Mars Perseverance rover acquired this image using its Right Mastcam-Z camera. Mastcam-Z is a pair of cameras located high on the rover's mast.  

This image was acquired on Mar. 7, 2021 (Sol 15) at the local mean solar time of 14:30:34.",Full,Sol-00015M14:30:34.309,NASA/JPL-Caltech/ASU,2021-03-07T09:13:42.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=ZRF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=ZRF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J,376,Mars Perseverance Sol 15: Right Mastcam-Z Camera,3,2021-03-07T12:10:23Z,299.361,-6.68918,668279453.085,1,"(31.2262,8.12755,0.398731)","(33,1,1600,1200)","(1600,1200)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00015/ids/fdr/browse/zcam/ZRF_0015_0668279408_290FDR_N0030376ZCAM07000_110085J01_1200.jpg,ZCAM_R0_RGB,"(0.4875751570068387,-0.8652915148553623,0.11636606287517418)","(0.922803,0.59535,-1.98209);(0.492496,-0.861611,0.122838);(13347.6,6627.63,230.72);(-667.593,926.231,14840.6);(0.479984,-0.870683,0.107436);(0.00043725,0.551872,-0.111795)","(0.922803,0.59535,-1.98209)",MCZ_RIGHT,CAHVOR
